ORDER_REF,AMOUNT,AMOUNT_FOREIGN,TRANSACTION_TYPE,ACCOUNTNUMBER,MERCHANT_ACCOUNT,BATCH_NUMBER,TYPE_NAME
Z000204356,131.33,185.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000273912,326.89,418.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000020889,269.23,380.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000227859,271.25,380.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000072699,71.58,93.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000083954,514.21,669.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000100167,57.13,80.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000081386,96.19,133.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000211460,115.76,162.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000266351,112.03,143.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000011726,102.09,133.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000018912,442.17,609.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000088321,44.01,57.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000289639,390.09,513.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000038734,517.67,737.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000045297,264.05,342.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000175862,290.89,371.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000251663,81.84,106.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000005875,366.51,494.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000047462,187.51,238.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000145990,418.22,561.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000192245,438.40,595.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000131564,116.75,162.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000240665,20.22,27.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000063588,200.39,276.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000300036,101.63,143.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000093712,241.35,314.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000132935,107.78,143.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000219191,118.15,152.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000223338,451.09,587.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000253072,517.63,660.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000011325,107.11,150.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000227243,464.10,596.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000005443,74.73,95.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000070423,238.93,333.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000010449,198.43,257.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000033248,690.00,874.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000078126,215.19,283.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000132549,143.61,186.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000137241,302.85,418.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000185560,212.14,276.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000252591,93.22,133.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000283707,333.59,428.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000034162,276.83,374.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000061599,71.84,95.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000214933,286.19,371.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000087697,72.49,95.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000129031,74.29,95.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000173151,242.18,314.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000237151,58.36,76.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000291000,196.02,256.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000134856,222.36,309.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000186596,37.07,53.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000077979,147.51,190.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000126419,523.64,689.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000149664,70.92,101.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000159550,151.07,194.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000028207,233.61,304.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000038274,307.36,431.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000219948,293.82,371.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000240812,107.49,137.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000261801,193.24,270.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000084782,45.16,57.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000091221,214.16,285.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000048668,679.63,893.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000068493,364.22,475.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000080897,810.68,1050.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000220152,94.96,122.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000265828,484.16,622.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000206640,667.85,865.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000217894,103.66,133.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000283541,167.21,236.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000298322,44.91,57.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000140001,141.49,181.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000069830,546.75,705.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000000992,191.80,261.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000005827,153.71,203.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000017859,384.18,504.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000077564,14.63,19.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000090588,547.92,713.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000132732,544.17,692.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000168054,246.16,334.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000183435,152.05,200.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000281297,100.31,133.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000097369,243.01,326.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000116167,652.02,865.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000014704,360.00,456.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000166708,136.79,181.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000172938,190.38,243.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000236723,168.06,219.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000061426,352.03,458.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000238223,102.69,133.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000021141,747.44,974.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000172547,131.47,171.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000203423,749.14,1050.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000249972,121.47,173.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000065104,258.40,340.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000241107,105.18,133.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000057206,101.22,133.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000274846,136.02,190.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000019118,357.52,461.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000149866,425.83,555.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000157860,28.93,40.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000281036,29.04,40.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000158892,293.44,409.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000020735,488.55,618.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000124369,116.01,157.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000160672,201.59,262.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000149431,130.76,173.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000226590,546.71,741.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000270311,92.41,116.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000288882,100.05,127.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000184576,265.52,346.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000200443,536.43,703.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000288935,284.65,361.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000268171,84.38,114.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000251069,172.76,247.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000281290,351.83,452.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000077020,36.83,48.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000105117,689.47,893.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000137563,678.77,874.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000152113,124.98,163.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000017992,363.18,475.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000228345,436.80,618.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000081174,22.62,32.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000188416,76.48,99.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000084518,177.15,247.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000096487,236.69,314.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000259067,48.21,67.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000278883,94.33,120.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000057906,102.20,135.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000082215,385.03,494.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000134092,105.70,133.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000149846,83.38,106.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000241760,60.98,80.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000002527,141.99,190.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000256447,274.41,358.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000203561,53.00,76.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000069384,421.56,546.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000124728,518.12,675.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000138301,249.38,323.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000203461,207.13,266.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000286979,89.83,124.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000299060,651.61,827.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000058228,364.26,466.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000118949,73.28,95.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000178907,481.23,618.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000214321,101.11,133.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000161541,181.35,228.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000251317,103.43,143.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000039916,750.00,950.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000040411,358.58,456.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000143336,137.57,186.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000176521,317.83,441.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000146610,67.87,95.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000209797,494.12,669.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000220658,14.00,19.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000289452,129.02,171.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000296472,200.11,285.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000000999,111.32,143.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000034252,186.77,266.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000109015,74.05,95.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000177664,347.20,441.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000089925,297.51,380.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000121755,526.84,694.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000249540,98.76,139.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000289922,91.53,120.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000154748,62.65,86.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000179414,116.12,157.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000201553,86.11,120.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000039497,48.10,65.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000054657,142.83,185.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000136822,147.27,196.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000203361,89.38,114.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000211781,153.42,196.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000233212,322.89,409.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000026640,456.71,595.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000061942,260.64,365.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000067859,134.47,171.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000009559,234.08,327.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000072153,727.14,1002.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000091701,483.64,675.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000136452,112.73,146.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000143257,50.02,67.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000207459,262.87,342.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000260539,246.10,342.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000024167,350.08,475.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000165627,618.21,803.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000097719,437.17,618.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000167744,567.64,814.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000078765,102.69,133.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000149906,242.55,333.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000219457,451.99,589.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000059033,365.17,521.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000256588,142.27,185.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000108870,485.40,632.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000143384,475.11,618.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000260792,189.51,257.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000261779,9.79,13.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000282521,136.33,190.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000091425,384.24,551.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000157666,54.77,76.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000017327,270.45,366.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000040276,150.63,209.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000210934,550.49,713.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000263628,471.41,595.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000000715,672.55,855.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000147819,302.23,428.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000184419,122.57,171.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000230236,446.91,570.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000300945,258.67,333.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000156082,295.79,380.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000145354,227.79,291.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000053188,296.76,391.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000088502,74.72,95.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000060065,234.83,314.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000071291,394.35,551.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000225208,196.53,261.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000248607,149.14,190.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000002144,174.93,228.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000028482,170.82,226.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000106082,379.02,494.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000036295,419.46,561.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000123205,153.38,203.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000255339,219.44,289.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000149910,174.26,222.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000285475,102.69,133.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000018573,288.49,404.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000085653,313.86,409.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000093678,29.28,38.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000221225,154.50,199.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000236655,300.27,399.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000262042,210.31,285.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000021914,638.75,808.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000024742,153.57,196.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000128645,216.72,285.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000138498,278.97,359.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000155156,168.19,213.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000178068,587.20,765.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000242541,302.51,428.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000263420,251.86,350.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000112456,316.24,428.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
